id,circuit_id,reporter_id,player1_id,player2_id,player3_id,player4_id,player5_id,player6_id,created_at,points_to_win,final_tally,notes
415,6,1,2,18,,,,,2019-10-22 18:17:38.497262,21,,
416,5,1,2,18,,,,,2019-10-22 18:17:38.650262,21,,
417,5,1,8,1,,,,,2019-10-22 18:38:24.203935,21,,
418,5,1,8,1,,,,,2019-10-22 18:38:24.356293,21,,
419,5,1,8,1,,,,,2019-10-22 18:38:24.489433,21,,
420,5,1,8,1,,,,,2019-10-22 18:38:24.623682,21,,
421,5,1,19,30,1,16,,,2019-10-22 19:03:46.670431,21,,
422,5,1,1,16,19,30,,,2019-10-22 19:03:46.834761,21,,
423,5,1,1,16,19,30,,,2019-10-22 19:03:46.972168,21,,
424,5,12,12,14,16,19,,,2019-10-23 00:19:14.180773,21,,
425,5,12,16,19,12,14,,,2019-10-23 00:19:14.316697,21,,
426,5,12,12,14,16,19,,,2019-10-23 00:19:14.449684,21,,
427,5,12,12,14,16,19,,,2019-10-23 00:19:14.584009,21,,
428,5,18,1,18,14,12,,,2019-10-23 19:33:03.732951,21,,
429,5,18,6,18,1,2,,,2019-10-23 19:34:08.043688,21,,
430,5,18,6,18,1,2,,,2019-10-23 19:34:08.528529,21,,
431,5,18,6,18,1,2,,,2019-10-23 19:34:08.910009,21,,
432,5,18,6,18,1,2,,,2019-10-23 19:34:09.148442,21,,
433,5,18,1,2,6,18,,,2019-10-23 19:34:09.63221,21,,
434,5,18,1,2,6,18,,,2019-10-23 19:34:09.889645,21,,
435,5,1,7,1,,,,,2019-10-24 23:05:40.460117,21,,
436,5,1,1,7,,,,,2019-10-24 23:05:40.691444,21,,
437,5,1,1,30,,,,,2019-10-24 23:05:53.1106,21,,
438,5,1,30,1,,,,,2019-10-24 23:05:53.258769,21,,
439,5,1,1,30,,,,,2019-10-24 23:05:53.402205,21,,
440,5,1,1,30,,,,,2019-10-24 23:05:53.53934,21,,
441,5,1,6,1,,,,,2019-10-24 23:06:01.455333,21,,
442,5,1,6,1,,,,,2019-10-24 23:06:01.612892,21,,
443,5,1,6,1,,,,,2019-10-24 23:06:01.754754,21,,
444,5,1,8,5,,,,,2019-10-24 23:06:34.167217,21,,
445,5,1,8,5,,,,,2019-10-24 23:06:34.308176,21,,
446,5,1,8,5,,,,,2019-10-24 23:06:34.449053,21,,
447,5,1,2,1,,,,,2019-10-25 17:17:19.940854,21,,
448,5,1,1,2,,,,,2019-10-25 17:17:20.211776,21,,
449,5,1,3,8,,,,,2019-10-25 19:43:35.403582,21,,
450,5,1,8,3,,,,,2019-10-25 19:43:35.678877,21,,
451,5,1,3,8,,,,,2019-10-25 19:43:35.894072,21,,
452,5,1,3,8,,,,,2019-10-25 19:43:36.043403,21,,
453,5,1,6,21,1,18,,,2019-10-25 19:44:02.249365,21,,
454,5,1,1,21,6,18,,,2019-10-25 19:44:15.236922,21,,
455,5,1,6,1,21,18,,,2019-10-25 19:44:25.190382,21,,
456,5,1,1,8,7,19,,,2019-10-25 21:00:55.614768,21,,
457,5,1,7,19,1,8,,,2019-10-25 21:00:55.754835,21,,
458,5,1,7,19,1,8,,,2019-10-25 21:00:55.883402,21,,
459,5,1,1,8,7,19,,,2019-10-25 21:00:56.019448,21,,
460,5,1,1,8,7,19,,,2019-10-25 21:00:56.15035,21,,
461,5,1,1,8,7,19,,,2019-10-25 21:00:56.281367,21,,
462,5,1,30,1,,,,,2019-10-28 18:24:18.209377,21,,
463,5,1,1,30,,,,,2019-10-28 18:24:18.548593,21,,
464,5,1,16,1,30,10,,,2019-10-28 18:24:56.248935,21,,
465,5,1,30,10,16,1,,,2019-10-28 18:24:56.575006,21,,
466,5,1,1,14,10,16,,,2019-10-28 18:25:31.082752,21,,
467,5,1,1,14,10,16,,,2019-10-28 18:25:31.232032,21,,
468,5,30,30,1,,,,,2019-10-29 19:33:28.161296,21,,
469,5,8,7,8,,,,,2019-10-29 21:29:01.401713,21,,
470,5,8,7,8,,,,,2019-10-29 21:29:01.938094,21,,
471,5,8,8,7,,,,,2019-10-29 21:29:02.102279,21,,
472,5,8,7,8,,,,,2019-10-29 21:29:02.254433,21,,
473,5,8,8,7,,,,,2019-10-29 21:29:02.420266,21,,
474,5,1,6,18,1,16,,,2019-10-30 18:26:44.688022,21,,
475,5,1,1,16,6,18,,,2019-10-30 18:26:51.329246,21,,
476,5,1,6,18,1,16,,,2019-10-30 18:26:51.568467,21,,
477,5,1,1,16,6,18,,,2019-10-30 18:26:51.76314,21,,
478,5,1,1,10,16,19,,,2019-10-30 18:27:29.216828,21,,
479,5,1,1,10,16,19,,,2019-10-30 18:27:29.507795,21,,
480,5,1,1,10,16,19,,,2019-10-30 18:27:29.769148,21,,
481,5,1,16,19,1,10,,,2019-10-30 18:27:29.970209,21,,
482,5,1,16,19,1,10,,,2019-10-30 18:27:30.188145,21,,
483,5,1,10,1,19,16,,,2019-10-30 18:27:56.91208,21,,
484,5,1,19,16,10,1,,,2019-10-30 18:27:57.422463,21,,
485,5,1,10,1,19,16,,,2019-10-30 18:27:57.672141,21,,
486,5,1,10,1,19,16,,,2019-10-30 18:27:57.898124,21,,
487,5,8,8,19,,,,,2019-10-30 20:27:13.782638,21,,
488,5,8,8,19,,,,,2019-10-30 20:27:14.010559,21,,
489,5,8,8,19,,,,,2019-10-30 20:27:14.179825,21,,
490,5,8,8,19,,,,,2019-10-30 20:57:07.809743,21,,
491,5,8,8,19,,,,,2019-10-30 20:57:08.164442,21,,
492,5,8,19,8,,,,,2019-10-30 20:57:08.298477,21,,
493,5,8,8,19,,,,,2019-10-30 20:57:08.434291,21,,
494,5,1,7,1,,,,,2019-10-30 21:20:07.626894,21,,
495,5,1,7,1,,,,,2019-10-30 21:20:07.816374,21,,
496,5,1,1,7,,,,,2019-10-30 21:20:07.963794,21,,
497,5,1,1,15,6,29,,,2019-10-31 18:30:26.798214,21,,
498,5,1,6,29,1,15,,,2019-10-31 18:30:27.688179,21,,
499,5,1,1,15,6,29,,,2019-10-31 18:30:27.850263,21,,
500,5,1,1,15,6,29,,,2019-10-31 18:30:28.229762,21,,
501,5,1,8,18,6,1,,,2019-10-31 18:31:37.28934,21,,
502,5,1,6,1,8,18,,,2019-10-31 18:31:37.665557,21,,
503,5,1,8,18,6,1,,,2019-10-31 18:31:37.845159,21,,
504,5,1,1,14,12,22,,,2019-10-31 21:26:38.36648,21,,
505,5,1,1,14,12,22,,,2019-10-31 21:26:38.81679,21,,
506,5,1,8,32,1,18,,,2019-11-01 18:11:42.939196,21,,
507,5,1,1,18,8,32,,,2019-11-01 18:11:44.369829,21,,
508,5,1,8,32,1,18,,,2019-11-01 18:11:44.563802,21,,
509,5,1,14,12,1,6,,,2019-11-01 20:00:48.213656,21,,
510,5,1,14,12,1,6,,,2019-11-01 20:00:49.09555,21,,
511,5,1,1,6,14,12,,,2019-11-01 20:00:49.48261,21,,
512,5,1,14,12,1,6,,,2019-11-01 20:00:50.439053,21,,
513,5,1,1,6,14,12,,,2019-11-01 20:00:50.776756,21,,
514,5,1,1,6,14,12,,,2019-11-01 20:00:51.233544,21,,
515,5,1,2,1,14,12,,,2019-11-01 20:01:30.953284,21,,
516,5,1,14,12,2,1,,,2019-11-01 20:01:31.429652,21,,
517,5,1,2,1,14,12,,,2019-11-01 20:01:31.628539,21,,
518,5,1,14,12,,,,,2019-11-04 15:41:15.277433,21,,
519,5,1,7,1,,,,,2019-11-04 21:07:06.163826,21,,
520,5,1,7,1,,,,,2019-11-04 21:07:07.62374,21,,
521,5,1,7,1,,,,,2019-11-04 21:07:07.99075,21,,
522,5,1,7,1,,,,,2019-11-04 21:07:08.366385,21,,
523,5,1,1,7,,,,,2019-11-04 21:07:08.537375,21,,
524,5,21,21,18,,,,,2019-11-04 21:29:01.590227,21,,
525,5,21,21,18,,,,,2019-11-04 21:29:02.108742,21,,
526,5,21,21,18,,,,,2019-11-04 21:29:02.275664,21,,
527,5,1,1,21,30,35,,,2019-11-04 22:07:45.333846,21,,
528,5,1,1,21,30,35,,,2019-11-04 22:07:45.967852,21,,
529,5,1,1,21,30,35,,,2019-11-04 22:07:46.134207,21,,
530,2,1,14,12,1,26,,,2019-11-05 19:59:50.537709,21,,
531,2,1,1,26,14,12,,,2019-11-05 20:00:00.908822,21,,
532,2,1,14,12,1,26,,,2019-11-05 20:00:01.553849,21,,
533,5,1,10,7,1,16,,,2019-11-05 20:57:59.905084,21,,
534,5,1,1,16,10,7,,,2019-11-05 20:58:00.686522,21,,
535,5,1,1,16,10,7,,,2019-11-05 20:58:00.857704,21,,
536,5,19,7,19,,,,,2019-11-05 21:40:58.947894,21,,
537,5,19,7,19,,,,,2019-11-05 21:40:59.542158,21,,
538,5,19,19,7,,,,,2019-11-05 21:40:59.686195,21,,
539,5,19,19,7,,,,,2019-11-05 21:41:00.044326,21,,
540,5,19,19,7,,,,,2019-11-05 21:41:00.191675,21,,
541,5,14,14,12,20,22,,,2019-11-06 18:30:45.799799,21,,
542,5,14,20,22,14,12,,,2019-11-06 18:31:03.997611,21,,
543,5,14,14,12,20,22,,,2019-11-06 18:31:04.350766,21,,
544,5,14,20,22,14,12,,,2019-11-06 18:31:04.865751,21,,
545,5,14,14,12,20,22,,,2019-11-06 18:31:05.448255,21,,
546,5,16,19,16,10,29,,,2019-11-06 19:45:28.001004,21,,
547,5,16,19,16,10,29,,,2019-11-06 19:45:29.250894,21,,
548,5,16,19,16,10,29,,,2019-11-06 19:45:29.547111,21,,
549,5,1,36,1,7,30,,,2019-11-07 00:37:30.910765,21,,
550,5,1,7,30,36,1,,,2019-11-07 00:37:36.90522,21,,
551,5,1,36,1,7,30,,,2019-11-07 00:37:37.413442,21,,
552,5,1,30,1,,,,,2019-11-07 00:38:38.051765,21,,
553,5,1,24,10,,,,,2019-11-07 18:00:10.822462,21,,
554,5,1,19,24,,,,,2019-11-07 18:01:06.571186,21,,
555,5,1,2,19,1,8,,,2019-11-07 21:36:20.71026,21,,
556,5,1,1,8,2,19,,,2019-11-07 21:36:36.108802,21,,
557,5,1,2,19,1,8,,,2019-11-07 21:36:36.43094,21,,
558,5,1,1,8,2,19,,,2019-11-07 21:36:36.902732,21,,
559,5,1,2,19,1,8,,,2019-11-07 21:36:37.435608,21,,
560,5,1,2,19,1,8,,,2019-11-07 21:36:37.975511,21,,
561,5,1,26,1,21,37,,,2019-11-08 00:14:38.826313,21,,
562,5,1,26,1,21,37,,,2019-11-08 00:14:39.193598,21,,
563,5,1,6,2,1,5,,,2019-11-08 18:09:00.032788,21,,
564,5,1,6,2,1,5,,,2019-11-08 18:09:00.823274,21,,
565,5,1,1,5,6,2,,,2019-11-08 18:09:01.028144,21,,
566,5,1,1,5,6,2,,,2019-11-08 18:09:01.432108,21,,
567,5,1,6,2,1,5,,,2019-11-08 18:09:01.611042,21,,
568,5,1,18,21,,,,,2019-11-08 19:19:57.055297,21,,
569,5,1,1,24,,,,,2019-11-08 23:48:32.533451,21,,
570,5,1,1,24,,,,,2019-11-08 23:48:33.277099,21,,
571,5,1,24,1,,,,,2019-11-08 23:48:33.450841,21,,
572,5,1,1,24,,,,,2019-11-08 23:48:33.857087,21,,
573,5,1,24,1,2,38,,,2019-11-10 13:38:18.239395,21,,
574,5,1,24,1,2,38,,,2019-11-10 13:38:18.658766,21,,
575,5,1,24,1,2,38,,,2019-11-10 13:38:18.870402,21,,
576,5,1,2,38,24,1,,,2019-11-10 13:38:19.302244,21,,
577,5,1,24,1,2,38,,,2019-11-10 13:38:19.448396,21,,
578,5,1,1,30,,,,,2019-11-12 19:03:21.333367,21,,
579,5,1,1,30,,,,,2019-11-12 19:03:33.768929,21,,
580,5,1,1,30,,,,,2019-11-12 19:03:34.007944,21,,
581,5,1,1,30,,,,,2019-11-12 19:03:34.448951,21,,
582,5,1,1,30,,,,,2019-11-12 19:03:34.808668,21,,
583,5,1,19,37,6,1,,,2019-11-12 19:06:03.525385,21,,
584,5,1,6,1,19,37,,,2019-11-12 19:06:04.846258,21,,
585,5,1,19,37,6,1,,,2019-11-12 19:06:05.101377,21,,
586,5,1,1,30,21,37,,,2019-11-12 19:06:40.071931,21,,
587,5,21,21,1,,,,,2019-11-12 19:07:21.861202,21,,
588,5,1,1,6,,,,,2019-11-12 21:50:13.65928,21,,
589,5,1,6,1,,,,,2019-11-12 21:50:14.497074,21,,
590,5,1,6,37,1,12,,,2019-11-12 21:52:38.942331,21,,
591,5,26,30,26,,,,,2019-11-12 22:00:14.30585,21,,
592,5,1,1,39,6,21,,,2019-11-13 01:04:54.560793,21,,
593,5,1,6,21,1,39,,,2019-11-13 01:04:55.916313,21,,
594,5,1,6,21,1,39,,,2019-11-13 01:04:56.242114,21,,
595,5,1,1,7,,,,,2019-11-13 17:03:06.452743,21,,
596,5,1,7,1,,,,,2019-11-13 17:03:08.838641,21,,
597,5,1,1,7,,,,,2019-11-13 17:03:09.047676,21,,
598,5,1,1,21,6,18,,,2019-11-13 18:23:22.491936,21,,
599,5,1,1,21,6,18,,,2019-11-13 18:23:23.701776,21,,
600,5,1,1,21,6,18,,,2019-11-13 18:23:23.884913,21,,
601,5,1,6,21,1,18,,,2019-11-13 18:23:43.879701,21,,
602,5,1,6,21,1,18,,,2019-11-13 18:23:44.320668,21,,
603,5,1,1,18,6,19,,,2019-11-13 18:24:08.924148,21,,
604,5,1,1,18,6,19,,,2019-11-13 18:24:09.38863,21,,
605,5,1,37,18,,,,,2019-11-13 19:17:29.111679,21,,
606,5,1,37,18,,,,,2019-11-13 19:17:29.694667,21,,
607,5,1,1,18,37,21,,,2019-11-13 19:39:47.567775,21,,
608,5,1,1,18,37,21,,,2019-11-13 19:39:51.962667,21,,
609,5,1,2,24,1,26,,,2019-11-13 22:02:07.299635,21,,
610,5,1,1,26,2,24,,,2019-11-13 22:02:07.898676,21,,
611,5,1,1,26,2,24,,,2019-11-13 22:02:08.107265,21,,
612,5,1,2,24,1,26,,,2019-11-13 22:02:08.819758,21,,
613,5,1,2,24,1,26,,,2019-11-13 22:02:09.093634,21,,
614,5,1,1,21,12,30,,,2019-11-14 17:06:33.074812,21,,
615,5,1,1,30,,,,,2019-11-14 17:06:44.959912,21,,
616,6,33,33,24,,,,,2019-11-14 19:58:47.215572,21,,
617,6,33,33,24,,,,,2019-11-14 19:58:54.396431,21,,
618,6,33,33,24,,,,,2019-11-14 19:58:56.436842,21,,
619,5,1,1,6,,,,,2019-11-14 22:17:13.202333,21,,
620,5,1,1,6,,,,,2019-11-14 22:17:14.171157,21,,
621,5,1,1,6,,,,,2019-11-14 22:17:14.322914,21,,
622,5,1,1,6,,,,,2019-11-14 22:17:14.70245,21,,
623,5,1,1,37,24,21,,,2019-11-15 21:34:01.329025,21,,
624,5,1,24,2,1,26,,,2019-11-15 21:34:33.215902,21,,
625,5,1,1,26,24,2,,,2019-11-15 21:34:33.70161,21,,
626,5,1,24,2,1,26,,,2019-11-15 21:34:33.861707,21,,
627,5,1,1,24,,,,,2019-11-15 21:34:49.149167,21,,
628,5,1,1,24,,,,,2019-11-15 21:34:49.554555,21,,
629,5,1,1,24,,,,,2019-11-15 21:34:49.722588,21,,
630,5,1,2,1,,,,,2019-11-15 21:35:03.165403,21,,
631,5,1,1,2,,,,,2019-11-15 21:35:03.554139,21,,
632,5,26,26,34,,,,,2019-11-15 22:25:01.347592,21,,
633,5,26,1,26,,,,,2019-11-15 22:25:33.795032,21,,
634,5,26,26,1,,,,,2019-11-15 22:25:34.223699,21,,
635,5,26,26,1,,,,,2019-11-15 22:25:34.384919,21,,
636,5,1,19,7,,,,,2019-11-16 00:57:20.05876,21,,
637,5,1,7,19,,,,,2019-11-16 00:57:20.900208,21,,
638,5,1,19,7,,,,,2019-11-16 00:57:21.066717,21,,
639,5,1,1,21,,,,,2019-11-18 19:02:25.678521,21,,
640,5,1,21,1,,,,,2019-11-18 19:02:26.206451,21,,
641,5,1,1,37,21,35,,,2019-11-18 19:02:59.266928,21,,
642,5,1,21,35,1,37,,,2019-11-18 19:02:59.858929,21,,
643,5,1,6,18,1,16,,,2019-11-19 23:09:35.681057,21,,
644,5,1,1,16,6,18,,,2019-11-19 23:09:46.039934,21,,
645,5,1,6,2,37,1,,,2019-11-21 23:58:41.880568,21,,
646,5,1,37,1,6,2,,,2019-11-21 23:58:42.486536,21,,
647,5,1,1,35,,,,,2019-11-21 23:59:02.862998,21,,
648,5,1,1,35,,,,,2019-11-21 23:59:03.334558,21,,
649,5,1,21,1,,,,,2019-11-25 19:02:31.12216,21,,
650,5,1,1,21,,,,,2019-11-25 19:02:44.222282,21,,
651,5,1,24,2,26,1,,,2019-11-25 21:16:33.994655,21,,
652,5,1,24,2,26,1,,,2019-11-25 21:16:51.652489,21,,
653,5,1,24,30,1,26,,,2019-11-25 21:17:13.6334,21,,
654,5,1,1,26,24,30,,,2019-11-25 21:17:14.634986,21,,
655,5,1,1,26,24,30,,,2019-11-25 21:17:15.039183,21,,
656,5,1,24,30,1,26,,,2019-11-25 21:17:15.449286,21,,
657,5,1,1,26,24,30,,,2019-11-25 21:17:16.007617,21,,
658,5,1,4,24,,,,,2019-11-25 21:25:41.597259,21,,
659,5,24,24,4,1,2,,,2019-11-25 21:43:29.886403,21,,
660,5,24,24,2,4,1,,,2019-11-25 21:45:21.200628,21,,
661,5,1,8,33,1,2,,,2019-11-26 19:06:07.383087,21,,
662,5,1,14,1,,,,,2019-12-02 18:05:59.504235,21,,
663,5,1,18,14,1,6,,,2019-12-02 18:08:01.260966,21,,
664,5,1,6,18,4,1,,,2019-12-02 18:08:33.800541,21,,
665,5,1,7,1,,,,,2019-12-02 21:04:06.018314,21,,
666,5,1,7,1,,,,,2019-12-02 21:04:22.439313,21,,
667,5,1,7,1,,,,,2019-12-02 21:04:22.891737,21,,
668,5,1,7,1,,,,,2019-12-02 21:04:23.391112,21,,
669,5,1,7,1,,,,,2019-12-02 21:04:24.227414,21,,
670,5,1,6,1,4,30,,,2019-12-03 22:22:27.629703,21,,
671,5,1,6,1,4,30,,,2019-12-03 22:22:29.099286,21,,
672,5,1,37,30,29,1,,,2019-12-04 21:30:16.541809,21,,
673,5,1,29,1,37,30,,,2019-12-04 21:30:25.618829,21,,
674,5,1,6,30,37,1,,,2019-12-04 21:44:57.615384,21,,
675,5,1,6,30,37,1,,,2019-12-04 21:45:01.51713,21,,
676,5,1,37,1,6,30,,,2019-12-04 21:45:01.764984,21,,
677,5,1,8,37,1,4,,,2019-12-05 21:53:00.668837,21,,
678,5,1,1,4,8,37,,,2019-12-05 21:53:01.455342,21,,
679,5,1,23,14,1,37,,,2019-12-05 21:53:27.413693,21,,
680,5,1,1,37,23,14,,,2019-12-05 21:53:27.789767,21,,
681,5,1,1,37,23,14,,,2019-12-05 21:53:27.95871,21,,
682,5,1,2,6,1,37,,,2019-12-06 17:32:50.021739,21,,
683,5,1,1,37,2,6,,,2019-12-06 17:32:54.18491,21,,
684,5,1,2,6,1,37,,,2019-12-06 17:32:54.395709,21,,
685,5,1,2,6,1,37,,,2019-12-06 17:32:54.90796,21,,
686,5,1,1,37,2,6,,,2019-12-06 17:32:55.106481,21,,
687,5,1,1,14,15,29,,,2019-12-06 21:09:37.395816,21,,
688,5,1,1,14,15,29,,,2019-12-06 21:09:38.52999,21,,
689,5,1,1,14,15,29,,,2019-12-06 21:09:38.707899,21,,
690,5,1,15,29,1,14,,,2019-12-06 21:09:39.058001,21,,
691,5,1,1,14,15,29,,,2019-12-06 21:09:39.220639,21,,
692,5,1,1,26,,,,,2019-12-06 22:09:07.526905,21,,
693,5,1,1,26,,,,,2019-12-06 22:09:09.009385,21,,
694,5,1,1,29,41,37,,,2019-12-06 23:58:55.341171,21,,
695,5,1,1,29,41,37,,,2019-12-06 23:58:55.79107,21,,
696,5,1,1,29,41,37,,,2019-12-06 23:58:55.969137,21,,
697,5,1,1,29,41,37,,,2019-12-06 23:58:56.341108,21,,
698,5,1,26,42,1,34,,,2019-12-06 23:59:18.708694,21,,
699,5,1,6,18,1,37,,,2019-12-09 20:45:06.94874,21,,
700,5,1,6,18,1,37,,,2019-12-09 20:45:06.957044,21,,
701,5,1,1,37,6,18,,,2019-12-09 20:45:20.086217,21,,
702,5,1,1,37,6,18,,,2019-12-09 20:45:20.170873,21,,
703,5,1,1,18,37,6,,,2019-12-10 19:45:57.90493,21,,
704,5,1,1,18,37,6,,,2019-12-10 19:46:28.283327,21,,
705,5,1,37,6,1,18,,,2019-12-10 19:46:28.503673,21,,
706,5,1,1,18,37,6,,,2019-12-10 19:46:28.694294,21,,
707,5,1,1,37,6,18,,,2019-12-10 19:55:58.217707,21,,
708,5,1,1,37,6,18,,,2019-12-10 19:55:58.706296,21,,
709,5,1,6,18,1,37,,,2019-12-10 19:55:58.863909,21,,
710,5,1,7,1,,,,,2019-12-16 21:05:34.039259,21,,
711,5,1,7,1,,,,,2019-12-16 21:05:34.958261,21,,
712,5,1,7,1,,,,,2019-12-16 21:05:35.401182,21,,
713,5,1,7,1,,,,,2019-12-16 21:05:35.548925,21,,
714,5,1,1,7,,,,,2019-12-16 21:05:35.681778,21,,
715,5,5,5,1,,,,,2019-12-20 20:07:08.70876,21,,
716,5,5,5,1,,,,,2019-12-20 20:07:09.387178,21,,
717,5,5,5,1,,,,,2019-12-20 20:07:09.539491,21,,
718,5,5,5,1,,,,,2019-12-20 20:07:09.931495,21,,
719,5,5,5,1,,,,,2019-12-20 20:07:10.081628,21,,
720,5,1,14,1,,,,,2020-01-03 17:15:26.800668,21,,
721,5,1,1,14,,,,,2020-01-03 17:16:41.670269,21,,
722,5,1,14,1,,,,,2020-01-03 17:16:43.501162,21,,
723,5,1,1,16,19,10,,,2020-01-03 20:36:16.773455,21,,
724,5,1,19,10,1,16,,,2020-01-03 20:36:33.660418,21,,
725,5,1,1,16,19,10,,,2020-01-03 20:36:34.449594,21,,
726,5,24,24,26,,,,,2020-01-03 20:36:34.775267,21,,
727,5,24,24,26,,,,,2020-01-03 20:36:37.047978,21,,
728,5,24,24,26,,,,,2020-01-03 20:36:37.807262,21,,
729,5,1,1,30,,,,,2020-01-04 00:54:20.889777,21,,
730,5,1,1,30,,,,,2020-01-04 00:54:36.450894,21,,
731,5,1,30,1,,,,,2020-01-04 00:54:36.942306,21,,
732,5,1,1,18,,,,,2020-01-06 19:42:26.079048,21,,
733,5,1,1,14,19,16,,,2020-01-07 22:41:12.322061,21,,
734,5,1,19,16,1,14,,,2020-01-07 22:41:13.484912,21,,
735,5,1,1,14,19,16,,,2020-01-07 22:41:13.95777,21,,
